description,price,price_num,year,year_num,kilometers,kilometers_num,location,link
Bmw Serie 1 2.0 Xdrive M135 Performance,US$66.000,66000,2021,2021,45.000 Km,45000,Ezeiza - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1478711187-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=1d850d9b-96ee-4c35-81e4-5fedbd57ff4f
Bmw Serie 1 1.6 120i Active 177cv,US$23.000,23000,2016,2016,97.000 Km,97000,Arrecifes - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2073281248-bmw-serie-1-16-120i-active-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=1d850d9b-96ee-4c35-81e4-5fedbd57ff4f
Bmw Serie 1 1.5 118i Active 136cv,US$25.000.000,25000000,2018,2018,32.000 Km,32000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2084291044-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=1d850d9b-96ee-4c35-81e4-5fedbd57ff4f
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$32.000.000,32000000,2013,2013,90.000 Km,90000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2010334740-bmw-135i-m-coupe-automatica-sportive-excelente-anticipo--_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=1d850d9b-96ee-4c35-81e4-5fedbd57ff4f
Bmw Serie 1 118 Active At 3 Puertas,US$22.990,22990,2018,2018,69.000 Km,69000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2096823540-118-active-at-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 120i Sport Line At 177cv,US$25.000,25000,2016,2016,87.000 Km,87000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2085559048-bmw-serie-1-16-120i-sport-line-at-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 125i Coupe Sport,US$20.800,20800,2009,2009,128.000 Km,128000,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2077507378-bmw-serie-1-25-125i-coupe-sport-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 120i Sport Line At 177cv,US$25.000,25000,2016,2016,140.000 Km,140000,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2099758934-bmw-serie-1-16-120i-sport-line-at-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 120i M Package 177cv,US$32.500,32500,2016,2016,48.000 Km,48000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2067786200-bmw-serie-1-16-120i-m-package-177cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 3.0 130i M,US$22.900,22900,2009,2009,119.700 Km,119700,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1491510899-bmw-serie-1-30-130i-m-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 120d Active 177cv,US$16.500,16500,2009,2009,169.000 Km,169000,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2092865740-bmw-serie-1-20-120d-active-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$24.900,24900,2017,2017,71.000 Km,71000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2091089516-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$33.500,33500,2010,2010,43.000 Km,43000,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2089318602-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sport Line 136cv,US$27.900,27900,2017,2017,109.000 Km,109000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1492213513-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 118d Sport 143cv,US$19.500,19500,2013,2013,97.000 Km,97000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1491764193-bmw-serie-1-20-118d-sport-143cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$38.000,38000,2020,2020,61.800 Km,61800,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2034815168-bmw-serie-1-15-118i-active-136cv-cc-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 Xdrive M135 Performance,US$81.900,81900,2025,2025,0 Km,0,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-1501669303-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$42.000,42000,2021,2021,22.289 Km,22289,Mar Del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-2095544894-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 125i Coupe Executive,US$23.000,23000,2013,2013,86.000 Km,86000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1498206267-bmw-serie-1-25-125i-coupe-executive-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 118i Urban 170cv At,US$14.700,14700,2012,2012,131.000 Km,131000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2078245926-bmw-serie-1-16-118i-urban-170cv-at-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 118i Sport 170cv,US$16.500,16500,2013,2013,135.000 Km,135000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2099835914-bmw-serie-1-16-118i-sport-170cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sport Line 136cv,US$55.900,55900,2025,2025,0 Km,0,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-1501682881-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 116i Active 115cv,US$13.950,13950,2011,2011,127.000 Km,127000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2096905270-bmw-serie-1-16-116i-active-115cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$30.900,30900,2013,2013,110.000 Km,110000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1501697241-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sport Line 136cv,US$30.900,30900,2017,2017,48.600 Km,48600,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-2096955760-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 120d Active,US$8.000,8000,2005,2005,210.000 Km,210000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2089815396-bmw-serie-1-20-120d-active-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sport Line 136cv,US$41.500,41500,2021,2021,60.000 Km,60000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1483745463-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 120i M Package 177cv,US$28.000,28000,2016,2016,115.000 Km,115000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1476513593-bmw-serie-1-16-120i-m-package-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 M135i Xdrive 317cv,US$79.900,79900,2025,2025,0 Km,0,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1465159771-m135i-xdrive-221hp-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 118i Sport 170cv,US$20.900,20900,2012,2012,133.501 Km,133501,Luján - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1491385151-bmw-serie-1-16-118i-sport-170cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$21.500,21500,2017,2017,160.000 Km,160000,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-2047333670-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sportline 156cv,US$55.900,55900,2025,2025,0 Km,0,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1480894359-bmw-serie-1-15-118i-sportline-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 3.0 130i M,US$21.300,21300,2009,2009,107.000 Km,107000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2019850436-bmw-serie-1-30-130i-m-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 Xdrive M135 Performance,US$65.000,65000,2022,2022,50.000 Km,50000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2092873776-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$22.000,22000,2018,2018,131.000 Km,131000,San Nicolás - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2072535834-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.6 120i M Package 177cv,US$28.500,28500,2017,2017,98.000 Km,98000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2031736660-bmw-serie-1-2017-16-120i-m-package-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$26.900,26900,2013,2013,109.000 Km,109000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2041722714-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 120i Coupe Active 156cv,US$18.900,18900,2012,2012,106.000 Km,106000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2052274188-bmw-serie-1-20-120i-coupe-active-156cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 184cv M Package,US$33.999,33999,2017,2017,97.000 Km,97000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1501263431-bmw-120i-sport-184cv-pack-m-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 118i Sport Line,US$29.000,29000,2017,2017,70.700 Km,70700,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2094969602-bmw-serie-1-15-118i-sport-line-136cv-2017-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 120i Sport 184cv,US$30.000,30000,2017,2017,103.000 Km,103000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2012391022-bmw-serie-1-20-120i-sport-184cv-2017-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 M 140i,US$55.000,55000,2017,2017,31.000 Km,31000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2022553844-bmw-m-140-i-2017-garagepremium-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Active 136cv,US$36.900,36900,2020,2020,75.000 Km,75000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2095826336-bmw-serie-1-15-118i-active-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 118,US$57.900,57900,2025,2025,0 Km,0,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2081889462-bmw-118-sport-156cv-linea-nueva-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sport Line 136cv,US$41.500,41500,2022,2022,46.500 Km,46500,Yerba Buena - Tucumán,https://auto.mercadolibre.com.ar/MLA-2038707204-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 Xdrive M135 Performance,US$69.000,69000,2020,2020,40.000 Km,40000,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2055417944-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 120i Sport 184cv,US$31.490,31490,2017,2017,98.000 Km,98000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1475229407-bmw-serie-1-20-120i-m-sport-184cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.5 118i Sportline 156cv,US$55.900,55900,2025,2025,0 Km,0,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2024929958-bmw-serie-1-15-118i-sportline-156cv-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 1.8 120i A/t,US$23.500,23500,2017,2017,118.000 Km,118000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2029258208-bmw-serie-1-120i-sport-at-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$31.000,31000,2011,2011,65.000 Km,65000,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2097302790-bmw-serie-1-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 2.0 Xdrive M135 Performance,US$80.900,80900,2025,2025,0 Km,0,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2063753552-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 135i M 5 P. Xdrive M Performance,US$75.000.000,75000000,2021,2021,60.000 Km,60000,Santiago Del Estero - Santiago Del Estero,https://auto.mercadolibre.com.ar/MLA-1499986689-bmw-135i-m-5p-xdrive-m-performance-2021-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=c493cdd5-db13-4f32-b389-44c2bb6b8600
Bmw Serie 1 135i M 5 P. Xdrive M Performance,US$75.000.000,75000000,2021,2021,60.000 Km,60000,Santiago Del Estero - Santiago Del Estero,https://auto.mercadolibre.com.ar/MLA-1499986689-bmw-135i-m-5p-xdrive-m-performance-2021-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 135i M 5 P. Xdrive M Performance,US$75.000.000,75000000,2021,2021,60.000 Km,60000,Santiago Del Estero - Santiago Del Estero,https://auto.mercadolibre.com.ar/MLA-2091884128-bmw-135i-m-5p-xdrive-m-performance-2021-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 116i Active 115cv,US$15.750,15750,2012,2012,105.476 Km,105476,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1501764835-bmw-serie-1-16-116i-active-115cv-_JM?highlight=true&headerTopBrand=true#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.0 Xdrive M135 Performance,US$79.900,79900,2025,2025,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2050861750-bmw-serie-1-20-xdrive-m135-performance-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 125i Coupe Sport,US$22.000,22000,2009,2009,160.000 Km,160000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2030064698-bmw-125-sport-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 118i Sport 170cv,US$21.000,21000,2014,2014,137.000 Km,137000,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1887821750-bmw-118i-sport-5p-2014-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$49.990,49990,2021,2021,30.000 Km,30000,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1501849351-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i M Package 177cv,US$35.900,35900,2016,2016,62.400 Km,62400,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1501290259-bmw-serie-1-16-120i-m-package-177cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i Active 177cv,US$26.000.000,26000000,2016,2016,137.000 Km,137000,Tandil - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1499975841-bmw-serie-1-16-120i-active-177cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i M Package 177cv At,US$32.000,32000,2016,2016,105.000 Km,105000,Tres De Febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1485252141-bmw-serie-1-16-120i-m-package-177cv-at-lineaautomotor-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i M Package 177cv,US$29.900.000,29900000,2017,2017,65.000 Km,65000,Corrientes - Corrientes,https://auto.mercadolibre.com.ar/MLA-1476415013-bmw-120i-active-5p-2017-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i Sport Line At 177cv,US$24.500,24500,2016,2016,130.000 Km,130000,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2088007652-bmw-serie-1-16-120i-sport-line-at-177cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 125i 3.0 M Package,US$24.000,24000,2009,2009,115.000 Km,115000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1485463795-bmw-serie-1-125i-30-m-package-2009-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 135i Sportive,US$27.000,27000,2012,2012,167.000 Km,167000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1494941715-bmw-135i-sportive-2012-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$29.800,29800,2017,2017,68.000 Km,68000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2073723902-bmw-118i-sportline-15t-5-ptas-at-nafta-2017-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$27.900,27900,2018,2018,110.000 Km,110000,San Francisco - Córdoba,https://auto.mercadolibre.com.ar/MLA-2102476166-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.5 118i Sport Line 136cv,US$31.000,31000,2018,2018,70.000 Km,70000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2030613880-bmw-serie-1-15-118i-sport-line-136cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 2.5 135i Coupe Sportive 306cv,US$31.500,31500,2013,2013,82.000 Km,82000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2031392942-bmw-serie-1-2013-25-135i-coupe-sportive-306cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
Bmw Serie 1 1.6 120i Sport Line At 177cv,US$23.000,23000,2016,2016,125.000 Km,125000,Biedma - Chubut,https://auto.mercadolibre.com.ar/MLA-1479067543-bmw-serie-1-16-120i-sport-line-at-177cv-_JM?highlight=true&headerTopBrand=true#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=5794c752-00aa-4984-860c-6c364ba31f3e
